target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
66,0.010742,0.060547000000000004,0.025391,0.0,0.039062,0.006836,0.00293,0.083984,0.060547000000000004,0.000977,0.0,0.000977,0.026367,0.009766,0.0,0.028319999999999998,0.081055,0.0,0.0,0.06640599999999999,0.000977,0.0,0.008789,0.0,0.0,0.0,0.000977,0.009766,0.027344,0.016602000000000002,0.00293,0.0,0.0,0.044922000000000004,0.013672,0.0,0.0,0.041992,0.0,0.00293,0.0,0.016602000000000002,0.0,0.00293,0.006836,0.10547000000000001,0.012695,0.03125,0.004883,0.03418,0.0,0.000977,0.000977,0.001953,0.049805,0.0,0.013672,0.0,0.011719,0.0,0.0,0.0,0.019531,0.011719
87,0.0,0.0058590000000000005,0.000977,0.061523,0.0,0.039062,0.001953,0.0,0.045898,0.13867000000000002,0.009766,0.0,0.0058590000000000005,0.0,0.0,0.0,0.007812,0.0,0.043945,0.011719,0.0,0.0,0.006836,0.001953,0.007812,0.007812,0.0,0.0,0.048827999999999996,0.021484,0.088867,0.0,0.13574,0.0,0.011719,0.0,0.018555000000000002,0.0,0.014648,0.049805,0.014648,0.0,0.003906,0.0,0.0,0.0,0.006836,0.0,0.026367,0.015625,0.0,0.0,0.03418,0.050781,0.0,0.0,0.0,0.011719,0.028319999999999998,0.0,0.0,0.011719,0.008789,0.0
60,0.000977,0.030273,0.043945,0.003906,0.06347699999999999,0.0,0.003906,0.067383,0.010742,0.003906,0.012695,0.00293,0.017578,0.009766,0.0,0.001953,0.004883,0.084961,0.000977,0.027344,0.020508000000000002,0.009766,0.009766,0.006836,0.011719,0.004883,0.00293,0.06640599999999999,0.029297000000000004,0.03418,0.035156,0.016602000000000002,0.0,0.010742,0.064453,0.044922000000000004,0.0,0.019531,0.00293,0.000977,0.0,0.017578,0.009766,0.0,0.008789,0.012695,0.017578,0.014648,0.007812,0.023438,0.009766,0.012695,0.0058590000000000005,0.004883,0.000977,0.003906,0.006836,0.00293,0.021484,0.0,0.016602000000000002,0.008789,0.00293,0.006836
40,0.012695,0.003906,0.014648,0.000977,0.11133,0.003906,0.016602000000000002,0.041992,0.040039,0.0,0.003906,0.040039,0.003906,0.010742,0.0,0.0,0.010742,0.0,0.0058590000000000005,0.018555000000000002,0.0,0.0,0.042969,0.0,0.000977,0.0,0.001953,0.004883,0.049805,0.010742,0.055664,0.0,0.0,0.027344,0.010742,0.0,0.0,0.041016000000000004,0.000977,0.0058590000000000005,0.0,0.0,0.0,0.004883,0.046875,0.021484,0.037108999999999996,0.07421900000000001,0.00293,0.014648,0.000977,0.0,0.000977,0.020508000000000002,0.14257999999999998,0.0,0.023438,0.0,0.010742,0.0,0.0,0.00293,0.0,0.00293
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048827999999999996,0.0,0.0,0.0,0.15137,0.0,0.000977,0.0,0.000977,0.0,0.0,0.0,0.0,0.004883,0.0,0.11425999999999999,0.0,0.0,0.010742,0.0,0.017578,0.0,0.0,0.0,0.0,0.0,0.021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.0058590000000000005,0.000977,0.0,0.0,0.0,0.040039,0.0,0.36523,0.0,0.21581999999999998,0.0,0.0
41,0.016602000000000002,0.001953,0.001953,0.0,0.083008,0.0,0.032227,0.026367,0.006836,0.000977,0.0,0.014648,0.001953,0.029297000000000004,0.0,0.0,0.000977,0.0,0.015625,0.011719,0.0,0.019531,0.019531,0.0,0.0058590000000000005,0.00293,0.018555000000000002,0.001953,0.006836,0.008789,0.013672,0.000977,0.0,0.067383,0.007812,0.000977,0.0,0.059570000000000005,0.0058590000000000005,0.018555000000000002,0.001953,0.0,0.008789,0.024413999999999998,0.037108999999999996,0.035156,0.011719,0.040039,0.013672,0.009766,0.000977,0.014648,0.000977,0.012695,0.2041,0.0,0.043945,0.0,0.011719,0.0,0.0,0.000977,0.0,0.024413999999999998
9,0.020508000000000002,0.000977,0.009766,0.004883,0.078125,0.0,0.015625,0.036133,0.000977,0.007812,0.032227,0.16992000000000002,0.0,0.012695,0.0,0.0,0.0,0.0,0.026367,0.008789,0.0,0.012695,0.00293,0.003906,0.001953,0.032227,0.00293,0.000977,0.008789,0.004883,0.018555000000000002,0.037108999999999996,0.006836,0.018555000000000002,0.0058590000000000005,0.0,0.006836,0.027344,0.012695,0.024413999999999998,0.0,0.0,0.004883,0.012695,0.000977,0.0058590000000000005,0.026367,0.05859400000000001,0.004883,0.007812,0.03418,0.008789,0.008789,0.022461000000000002,0.032227,0.053711,0.006836,0.006836,0.016602000000000002,0.0,0.0,0.026367,0.0,0.006836
93,0.001953,0.008789,0.000977,0.06640599999999999,0.0,0.0,0.000977,0.009766,0.001953,0.059570000000000005,0.000977,0.0,0.0,0.000977,0.0,0.0,0.025391,0.015625,0.004883,0.010742,0.0,0.0,0.018555000000000002,0.017578,0.13574,0.000977,0.056641,0.001953,0.006836,0.0,0.006836,0.0,0.049805,0.001953,0.006836,0.0,0.003906,0.0,0.09668,0.054688,0.046875,0.0,0.17676,0.000977,0.039062,0.0,0.011719,0.0,0.0,0.00293,0.000977,0.000977,0.007812,0.006836,0.0,0.0,0.015625,0.001953,0.006836,0.0,0.0,0.0,0.0,0.012695
85,0.018555000000000002,0.010742,0.000977,0.015625,0.044922000000000004,0.0,0.019531,0.016602000000000002,0.0,0.023438,0.0,0.014648,0.0,0.0,0.0,0.0,0.0,0.0,0.010742,0.0,0.0,0.0,0.052734,0.001953,0.001953,0.0,0.12305,0.018555000000000002,0.0,0.0,0.0058590000000000005,0.0,0.0,0.044922000000000004,0.0,0.0,0.0,0.035156,0.028319999999999998,0.007812,0.035156,0.0,0.054688,0.05859400000000001,0.022461000000000002,0.073242,0.017578,0.10156,0.0,0.0,0.0,0.0,0.000977,0.0058590000000000005,0.088867,0.0,0.007812,0.0,0.001953,0.0,0.0,0.0,0.0,0.035156
23,0.008789,0.003906,0.003906,0.018555000000000002,0.0,0.001953,0.017578,0.000977,0.008789,0.03418,0.047852,0.0,0.008789,0.010742,0.0,0.019531,0.000977,0.009766,0.044922000000000004,0.00293,0.018555000000000002,0.037108999999999996,0.000977,0.001953,0.036133,0.069336,0.029297000000000004,0.00293,0.017578,0.008789,0.009766,0.011719,0.006836,0.0,0.001953,0.00293,0.018555000000000002,0.003906,0.049805,0.014648,0.022461000000000002,0.026367,0.013672,0.03125,0.004883,0.006836,0.030273,0.0,0.007812,0.027344,0.020508000000000002,0.020508000000000002,0.015625,0.036133,0.0,0.001953,0.004883,0.004883,0.015625,0.0,0.000977,0.05859400000000001,0.008789,0.053711
7,0.017578,0.0,0.009766,0.009766,0.069336,0.0,0.017578,0.039062,0.0,0.006836,0.038086,0.091797,0.0,0.0,0.0,0.0,0.0,0.0,0.019531,0.020508000000000002,0.0,0.014648,0.0,0.004883,0.0,0.032227,0.006836,0.000977,0.013672,0.001953,0.004883,0.060547000000000004,0.001953,0.029297000000000004,0.0058590000000000005,0.004883,0.001953,0.028319999999999998,0.013672,0.015625,0.001953,0.0,0.003906,0.007812,0.000977,0.019531,0.016602000000000002,0.057616999999999995,0.004883,0.010742,0.05859400000000001,0.0,0.007812,0.021484,0.099609,0.042969,0.00293,0.00293,0.021484,0.0,0.0,0.027344,0.0,0.008789
81,0.008789,0.007812,0.019531,0.000977,0.036133,0.0,0.008789,0.049805,0.003906,0.00293,0.035156,0.0058590000000000005,0.009766,0.03125,0.0,0.027344,0.006836,0.000977,0.001953,0.019531,0.009766,0.020508000000000002,0.008789,0.000977,0.00293,0.003906,0.00293,0.016602000000000002,0.045898,0.028319999999999998,0.024413999999999998,0.010742,0.0,0.016602000000000002,0.024413999999999998,0.024413999999999998,0.0,0.035156,0.004883,0.003906,0.0,0.009766,0.021484,0.014648,0.008789,0.08203099999999999,0.021484,0.017578,0.032227,0.030273,0.006836,0.059570000000000005,0.000977,0.012695,0.03418,0.0,0.006836,0.0,0.023438,0.0,0.00293,0.009766,0.013672,0.028319999999999998
4,0.11133,0.011719,0.007812,0.008789,0.0058590000000000005,0.0058590000000000005,0.047852,0.010742,0.037108999999999996,0.06640599999999999,0.004883,0.0,0.000977,0.009766,0.0,0.0,0.021484,0.0,0.045898,0.022461000000000002,0.0,0.003906,0.007812,0.000977,0.001953,0.011719,0.026367,0.000977,0.036133,0.007812,0.042969,0.0,0.009766,0.046875,0.009766,0.0,0.00293,0.022461000000000002,0.018555000000000002,0.035156,0.035156,0.000977,0.016602000000000002,0.052734,0.001953,0.008789,0.022461000000000002,0.000977,0.004883,0.032227,0.0,0.0,0.009766,0.050781,0.006836,0.0,0.0058590000000000005,0.000977,0.019531,0.0,0.0,0.007812,0.0,0.016602000000000002
90,0.006836,0.004883,0.0,0.042969,0.0,0.073242,0.006836,0.000977,0.032227,0.051758000000000005,0.0,0.0,0.049805,0.001953,0.0,0.0,0.016602000000000002,0.0058590000000000005,0.047852,0.001953,0.0,0.000977,0.001953,0.040039,0.03418,0.004883,0.024413999999999998,0.000977,0.004883,0.039062,0.003906,0.0,0.053711,0.001953,0.014648,0.0,0.011719,0.003906,0.029297000000000004,0.08203099999999999,0.015625,0.003906,0.00293,0.027344,0.006836,0.000977,0.0058590000000000005,0.0,0.011719,0.014648,0.0,0.0,0.053711,0.016602000000000002,0.004883,0.0,0.006836,0.010742,0.035156,0.0,0.0,0.0,0.050781,0.035156
70,0.013672,0.001953,0.0,0.038086,0.0,0.0,0.019531,0.0,0.010742,0.03125,0.008789,0.0,0.013672,0.035156,0.011719,0.029297000000000004,0.000977,0.008789,0.10645,0.003906,0.0,0.012695,0.0058590000000000005,0.036133,0.021484,0.060547000000000004,0.011719,0.0,0.003906,0.009766,0.004883,0.0,0.052734,0.0,0.004883,0.0,0.039062,0.00293,0.019531,0.084961,0.010742,0.014648,0.000977,0.00293,0.017578,0.000977,0.007812,0.0,0.027344,0.006836,0.003906,0.008789,0.028319999999999998,0.028319999999999998,0.0,0.0,0.00293,0.012695,0.017578,0.021484,0.0,0.03418,0.025391,0.021484
28,0.0,0.000977,0.0,0.0,0.0,0.024413999999999998,0.0,0.0,0.022461000000000002,0.0,0.07910199999999999,0.0,0.0,0.015625,0.11621,0.0,0.004883,0.0,0.00293,0.0,0.0,0.054688,0.0,0.001953,0.0,0.042969,0.0,0.0,0.03125,0.000977,0.001953,0.0,0.000977,0.0,0.0,0.0,0.022461000000000002,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.0,0.0,0.029297000000000004,0.070312,0.10742,0.0,0.029297000000000004,0.001953,0.0,0.007812,0.0,0.15527,0.0058590000000000005,0.087891,0.0,0.076172,0.000977,0.0
74,0.004883,0.00293,0.0,0.054688,0.0,0.00293,0.013672,0.0,0.015625,0.067383,0.0,0.0,0.014648,0.0058590000000000005,0.0,0.030273,0.009766,0.003906,0.083008,0.00293,0.003906,0.0,0.001953,0.023438,0.040039,0.016602000000000002,0.020508000000000002,0.0,0.003906,0.008789,0.008789,0.0,0.19238,0.0,0.003906,0.0,0.091797,0.0,0.03418,0.059570000000000005,0.026367,0.014648,0.004883,0.003906,0.015625,0.0,0.013672,0.0,0.008789,0.001953,0.0,0.0,0.018555000000000002,0.026367,0.0,0.0,0.004883,0.0,0.006836,0.0,0.0,0.0,0.014648,0.016602000000000002
53,0.001953,0.000977,0.0,0.05859400000000001,0.0,0.0,0.018555000000000002,0.0,0.000977,0.038086,0.009766,0.0,0.0,0.0,0.00293,0.0,0.009766,0.0,0.24902,0.0,0.0,0.001953,0.004883,0.032227,0.00293,0.051758000000000005,0.0,0.0,0.012695,0.000977,0.015625,0.0,0.070312,0.0,0.0,0.0,0.043945,0.000977,0.009766,0.087891,0.000977,0.0,0.0,0.0,0.040039,0.0,0.011719,0.0,0.000977,0.016602000000000002,0.006836,0.0,0.05859400000000001,0.078125,0.0,0.003906,0.008789,0.019531,0.012695,0.003906,0.0,0.009766,0.0,0.000977
64,0.000977,0.011719,0.003906,0.0058590000000000005,0.0,0.0,0.022461000000000002,0.009766,0.000977,0.0,0.003906,0.0,0.021484,0.037108999999999996,0.0,0.00293,0.0,0.010742,0.026367,0.033202999999999996,0.017578,0.08984400000000001,0.021484,0.019531,0.009766,0.0,0.0,0.0,0.024413999999999998,0.025391,0.0058590000000000005,0.013672,0.0,0.0,0.013672,0.10547000000000001,0.0,0.017578,0.003906,0.007812,0.0,0.027344,0.000977,0.0,0.10742,0.0,0.025391,0.0,0.038086,0.036133,0.003906,0.057616999999999995,0.000977,0.004883,0.0,0.0,0.059570000000000005,0.0,0.03418,0.0,0.035156,0.0,0.000977,0.0
14,0.000977,0.0,0.0,0.03125,0.000977,0.0,0.00293,0.0,0.0,0.026367,0.024413999999999998,0.0,0.000977,0.010742,0.12695,0.008789,0.0,0.0,0.016602000000000002,0.000977,0.00293,0.015625,0.000977,0.0,0.0,0.11523,0.023438,0.0,0.004883,0.001953,0.008789,0.009766,0.053711,0.000977,0.000977,0.00293,0.09668,0.000977,0.004883,0.008789,0.013672,0.00293,0.024413999999999998,0.00293,0.001953,0.0,0.006836,0.0,0.010742,0.013672,0.041992,0.025391,0.03125,0.00293,0.0,0.012695,0.0,0.028319999999999998,0.000977,0.068359,0.000977,0.10059,0.001953,0.001953
24,0.010742,0.009766,0.05859400000000001,0.0,0.045898,0.00293,0.023438,0.068359,0.004883,0.0,0.0,0.006836,0.007812,0.014648,0.0,0.0,0.0058590000000000005,0.053711,0.00293,0.038086,0.0,0.0,0.083008,0.0,0.0,0.0,0.0,0.12012,0.047852,0.004883,0.03418,0.0,0.0,0.015625,0.0058590000000000005,0.0,0.0,0.042969,0.0,0.0,0.0,0.0058590000000000005,0.000977,0.0,0.06347699999999999,0.013672,0.036133,0.055664,0.0058590000000000005,0.011719,0.0,0.007812,0.0,0.007812,0.012695,0.0,0.038086,0.0,0.009766,0.0,0.0,0.001953,0.016602000000000002,0.00293
60,0.003906,0.008789,0.051758000000000005,0.000977,0.11914000000000001,0.0,0.001953,0.06347699999999999,0.0058590000000000005,0.0,0.0058590000000000005,0.036133,0.008789,0.008789,0.0,0.00293,0.000977,0.030273,0.003906,0.016602000000000002,0.007812,0.004883,0.018555000000000002,0.001953,0.00293,0.003906,0.000977,0.068359,0.020508000000000002,0.029297000000000004,0.024413999999999998,0.020508000000000002,0.0,0.010742,0.044922000000000004,0.038086,0.0,0.014648,0.0,0.00293,0.000977,0.003906,0.000977,0.0,0.016602000000000002,0.03125,0.010742,0.070312,0.021484,0.007812,0.009766,0.044922000000000004,0.000977,0.013672,0.013672,0.001953,0.015625,0.001953,0.013672,0.0,0.007812,0.016602000000000002,0.000977,0.008789
1,0.000977,0.030273,0.009766,0.0,0.10352,0.004883,0.0,0.080078,0.039062,0.0,0.0,0.060547000000000004,0.017578,0.018555000000000002,0.0,0.000977,0.041016000000000004,0.000977,0.00293,0.03418,0.0,0.00293,0.040039,0.0,0.0,0.001953,0.001953,0.001953,0.035156,0.020508000000000002,0.040039,0.0,0.000977,0.000977,0.019531,0.0,0.0,0.009766,0.0,0.001953,0.0,0.001953,0.000977,0.003906,0.032227,0.008789,0.032227,0.084961,0.006836,0.03418,0.0,0.0,0.0,0.011719,0.09472699999999999,0.0,0.016602000000000002,0.0,0.018555000000000002,0.0,0.0,0.000977,0.028319999999999998,0.0
21,0.003906,0.028319999999999998,0.021484,0.0,0.009766,0.001953,0.006836,0.11133,0.018555000000000002,0.0,0.00293,0.0,0.001953,0.021484,0.0,0.0,0.018555000000000002,0.0,0.0,0.081055,0.0,0.033202999999999996,0.035156,0.0,0.0,0.0,0.0,0.000977,0.11523,0.011719,0.0625,0.0,0.0,0.007812,0.010742,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.026367,0.036133,0.045898,0.0,0.008789,0.098633,0.0,0.0,0.0,0.001953,0.0,0.000977,0.064453,0.0,0.03418,0.0,0.0,0.0,0.0,0.014648
68,0.023438,0.000977,0.00293,0.029297000000000004,0.0,0.0,0.011719,0.0,0.0,0.069336,0.036133,0.0,0.014648,0.001953,0.001953,0.012695,0.0,0.00293,0.032227,0.00293,0.045898,0.007812,0.0,0.0058590000000000005,0.020508000000000002,0.055664,0.03418,0.003906,0.003906,0.010742,0.004883,0.023438,0.027344,0.004883,0.016602000000000002,0.021484,0.014648,0.003906,0.037108999999999996,0.037108999999999996,0.030273,0.026367,0.018555000000000002,0.026367,0.000977,0.00293,0.009766,0.000977,0.004883,0.0,0.047852,0.004883,0.025391,0.014648,0.001953,0.026367,0.000977,0.007812,0.011719,0.0,0.035156,0.052734,0.004883,0.021484
10,0.0058590000000000005,0.084961,0.033202999999999996,0.0,0.070312,0.041016000000000004,0.004883,0.059570000000000005,0.035156,0.0,0.0,0.030273,0.028319999999999998,0.0,0.0,0.0,0.10645,0.016602000000000002,0.0,0.06640599999999999,0.0,0.0,0.040039,0.0,0.0,0.0,0.0,0.040039,0.007812,0.027344,0.009766,0.0,0.0,0.008789,0.032227,0.0,0.0,0.040039,0.0,0.0,0.0,0.000977,0.0,0.0,0.03125,0.051758000000000005,0.009766,0.06347699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.008789,0.0,0.040039,0.0,0.003906,0.0,0.0,0.0,0.0,0.000977
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.12402,0.0,0.0,0.0,0.55176,0.0,0.003906,0.0,0.0058590000000000005,0.0,0.0,0.004883,0.0,0.001953,0.0,0.022461000000000002,0.0,0.0,0.000977,0.0,0.0,0.000977,0.0058590000000000005,0.0,0.0,0.0,0.018555000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0058590000000000005,0.075195,0.0,0.00293,0.0,0.0,0.023438,0.0,0.006836,0.0,0.054688,0.0,0.087891,0.0,0.0
28,0.0,0.004883,0.0,0.001953,0.0,0.044922000000000004,0.0,0.0,0.042969,0.000977,0.13086,0.0,0.00293,0.014648,0.03418,0.0,0.008789,0.0,0.001953,0.0,0.0,0.010742,0.000977,0.003906,0.0,0.076172,0.0,0.0,0.025391,0.00293,0.013672,0.0,0.004883,0.0,0.0,0.0,0.019531,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.050781,0.025391,0.032227,0.0,0.03418,0.001953,0.0,0.0,0.0,0.12109,0.006836,0.16405999999999998,0.0,0.11425999999999999,0.0,0.0
75,0.000977,0.014648,0.0,0.001953,0.040039,0.024413999999999998,0.026367,0.10156,0.024413999999999998,0.0,0.0,0.00293,0.016602000000000002,0.03125,0.0,0.0,0.0058590000000000005,0.0,0.003906,0.030273,0.0,0.009766,0.10449000000000001,0.0,0.0,0.000977,0.0,0.0,0.06347699999999999,0.014648,0.15039,0.0,0.0,0.003906,0.007812,0.0,0.0,0.028319999999999998,0.0,0.0,0.0,0.00293,0.000977,0.0,0.072266,0.001953,0.070312,0.0,0.019531,0.012695,0.0,0.000977,0.0,0.042969,0.006836,0.0,0.032227,0.0,0.020508000000000002,0.0,0.0,0.0,0.004883,0.001953
76,0.0,0.057616999999999995,0.0,0.10254,0.0,0.000977,0.0058590000000000005,0.0,0.004883,0.059570000000000005,0.0,0.0,0.014648,0.0,0.0,0.0,0.12305,0.001953,0.041992,0.009766,0.0,0.0,0.041992,0.049805,0.021484,0.0,0.0,0.0,0.00293,0.015625,0.025391,0.0,0.075195,0.0,0.001953,0.0,0.008789,0.0,0.013672,0.072266,0.006836,0.0,0.015625,0.0,0.021484,0.0,0.033202999999999996,0.0,0.009766,0.0,0.0,0.0,0.06543,0.017578,0.0,0.0,0.00293,0.0058590000000000005,0.068359,0.0,0.0,0.0,0.0,0.000977
95,0.008789,0.00293,0.000977,0.048827999999999996,0.0,0.0,0.001953,0.0,0.017578,0.068359,0.060547000000000004,0.0,0.0,0.009766,0.0,0.0,0.0,0.0,0.030273,0.014648,0.0,0.078125,0.000977,0.0,0.013672,0.018555000000000002,0.006836,0.0,0.03418,0.0,0.022461000000000002,0.010742,0.050781,0.0,0.001953,0.0,0.010742,0.0,0.047852,0.022461000000000002,0.08984400000000001,0.0,0.032227,0.00293,0.001953,0.0,0.023438,0.0,0.006836,0.036133,0.048827999999999996,0.0,0.039062,0.017578,0.0,0.004883,0.0,0.016602000000000002,0.025391,0.0,0.0,0.043945,0.0,0.026367
