target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
35,0.024413999999999998,0.008789,0.006836,0.001953,0.06543,0.0,0.010742,0.035156,0.0,0.0,0.0,0.31543000000000004,0.0,0.0,0.0,0.0,0.000977,0.040039,0.006836,0.000977,0.0,0.0,0.0,0.0,0.00293,0.0,0.014648,0.004883,0.0,0.001953,0.0,0.0,0.0,0.053711,0.018555000000000002,0.0,0.0,0.00293,0.00293,0.004883,0.0,0.0,0.000977,0.012695,0.000977,0.028319999999999998,0.0,0.08984400000000001,0.0,0.0,0.0,0.0,0.0,0.0058590000000000005,0.2207,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.013672
95,0.017578,0.00293,0.006836,0.021484,0.0,0.0,0.009766,0.0058590000000000005,0.004883,0.014648,0.060547000000000004,0.0,0.0,0.010742,0.0,0.0,0.000977,0.0,0.016602000000000002,0.014648,0.0,0.0625,0.000977,0.00293,0.004883,0.017578,0.098633,0.0,0.035156,0.008789,0.033202999999999996,0.019531,0.001953,0.00293,0.0058590000000000005,0.0,0.000977,0.013672,0.040039,0.014648,0.052734,0.0,0.047852,0.06543,0.000977,0.00293,0.046875,0.0,0.011719,0.036133,0.025391,0.014648,0.011719,0.022461000000000002,0.0,0.003906,0.000977,0.0058590000000000005,0.017578,0.0,0.0,0.032227,0.0,0.048827999999999996
51,0.16309,0.012695,0.004883,0.004883,0.000977,0.009766,0.083008,0.00293,0.021484,0.091797,0.0,0.0,0.012695,0.011719,0.0,0.0,0.0058590000000000005,0.0,0.070312,0.001953,0.0,0.0,0.03125,0.0,0.004883,0.0,0.028319999999999998,0.0,0.008789,0.011719,0.008789,0.0,0.004883,0.027344,0.008789,0.0,0.0,0.028319999999999998,0.049805,0.059570000000000005,0.0058590000000000005,0.0,0.014648,0.017578,0.025391,0.006836,0.017578,0.0,0.003906,0.004883,0.0,0.0,0.0,0.057616999999999995,0.00293,0.0,0.015625,0.0,0.015625,0.0,0.0,0.0,0.018555000000000002,0.022461000000000002
86,0.052734,0.013672,0.00293,0.0,0.015625,0.048827999999999996,0.037108999999999996,0.018555000000000002,0.039062,0.0,0.0,0.0,0.013672,0.043945,0.0,0.0,0.037108999999999996,0.0,0.022461000000000002,0.014648,0.0,0.0,0.081055,0.0,0.001953,0.0,0.029297000000000004,0.0,0.020508000000000002,0.016602000000000002,0.038086,0.0,0.0,0.073242,0.009766,0.0,0.0,0.056641,0.022461000000000002,0.008789,0.0,0.000977,0.024413999999999998,0.037108999999999996,0.047852,0.013672,0.032227,0.0,0.013672,0.006836,0.0,0.0,0.0,0.009766,0.015625,0.0,0.036133,0.0,0.008789,0.0,0.0,0.0,0.015625,0.018555000000000002
57,0.026367,0.000977,0.021484,0.012695,0.0,0.000977,0.040039,0.000977,0.012695,0.003906,0.026367,0.0,0.004883,0.036133,0.0,0.008789,0.0,0.0,0.03125,0.009766,0.0,0.011719,0.0058590000000000005,0.000977,0.003906,0.032227,0.046875,0.011719,0.021484,0.016602000000000002,0.060547000000000004,0.0,0.0,0.047852,0.016602000000000002,0.0,0.008789,0.026367,0.03125,0.015625,0.003906,0.0058590000000000005,0.023438,0.0625,0.003906,0.038086,0.018555000000000002,0.0,0.028319999999999998,0.020508000000000002,0.000977,0.020508000000000002,0.004883,0.067383,0.00293,0.0,0.001953,0.003906,0.016602000000000002,0.0,0.0,0.023438,0.016602000000000002,0.040039
59,0.001953,0.0058590000000000005,0.0,0.028319999999999998,0.000977,0.011719,0.0058590000000000005,0.003906,0.022461000000000002,0.019531,0.014648,0.0,0.0058590000000000005,0.007812,0.00293,0.0,0.017578,0.000977,0.051758000000000005,0.008789,0.0,0.004883,0.010742,0.06543,0.010742,0.054688,0.017578,0.000977,0.033202999999999996,0.009766,0.039062,0.0,0.021484,0.0058590000000000005,0.007812,0.0,0.029297000000000004,0.001953,0.008789,0.03125,0.014648,0.00293,0.012695,0.025391,0.0058590000000000005,0.0058590000000000005,0.016602000000000002,0.0,0.012695,0.020508000000000002,0.0,0.0,0.10449000000000001,0.045898,0.004883,0.0,0.000977,0.051758000000000005,0.037108999999999996,0.012695,0.0,0.03125,0.003906,0.025391
81,0.014648,0.0,0.032227,0.008789,0.043945,0.0,0.009766,0.047852,0.0,0.0,0.033202999999999996,0.006836,0.0058590000000000005,0.010742,0.003906,0.010742,0.0,0.008789,0.008789,0.017578,0.003906,0.051758000000000005,0.001953,0.006836,0.006836,0.024413999999999998,0.012695,0.037108999999999996,0.020508000000000002,0.008789,0.008789,0.030273,0.0,0.03418,0.013672,0.0,0.001953,0.024413999999999998,0.014648,0.006836,0.0,0.014648,0.023438,0.03418,0.00293,0.049805,0.025391,0.003906,0.010742,0.009766,0.036133,0.03418,0.010742,0.014648,0.037108999999999996,0.00293,0.011719,0.0058590000000000005,0.022461000000000002,0.000977,0.0,0.032227,0.0058590000000000005,0.037108999999999996
0,0.022461000000000002,0.006836,0.0058590000000000005,0.00293,0.048827999999999996,0.0,0.025391,0.048827999999999996,0.020508000000000002,0.008789,0.0,0.16211,0.0,0.000977,0.0,0.0,0.012695,0.0,0.018555000000000002,0.020508000000000002,0.0,0.0,0.035156,0.004883,0.0,0.006836,0.007812,0.0,0.03418,0.0,0.039062,0.0,0.00293,0.049805,0.006836,0.0,0.0,0.027344,0.009766,0.021484,0.003906,0.0,0.011719,0.03125,0.012695,0.019531,0.023438,0.014648,0.0,0.016602000000000002,0.0,0.0,0.001953,0.019531,0.15332,0.0,0.010742,0.0,0.007812,0.0,0.0,0.0,0.0,0.021484
5,0.017578,0.0,0.0058590000000000005,0.0,0.15137,0.0,0.001953,0.020508000000000002,0.00293,0.0,0.0,0.34276999999999996,0.0,0.004883,0.0,0.0,0.000977,0.001953,0.0,0.00293,0.0,0.0,0.012695,0.0,0.004883,0.0,0.0,0.000977,0.001953,0.000977,0.0,0.0,0.0,0.013672,0.0,0.0,0.0,0.06640599999999999,0.0,0.000977,0.0,0.0,0.0,0.0,0.0625,0.047852,0.001953,0.047852,0.0,0.0,0.0,0.0,0.0,0.0,0.009766,0.0,0.15332,0.0,0.001953,0.0,0.0,0.0,0.0,0.018555000000000002
51,0.085938,0.0058590000000000005,0.00293,0.019531,0.000977,0.000977,0.045898,0.001953,0.004883,0.060547000000000004,0.016602000000000002,0.0,0.004883,0.032227,0.0,0.008789,0.0,0.0,0.085938,0.0,0.0,0.000977,0.012695,0.00293,0.0058590000000000005,0.023438,0.026367,0.001953,0.057616999999999995,0.008789,0.067383,0.0,0.009766,0.013672,0.003906,0.0,0.007812,0.010742,0.03125,0.045898,0.010742,0.007812,0.020508000000000002,0.006836,0.003906,0.001953,0.036133,0.0,0.016602000000000002,0.008789,0.0,0.004883,0.006836,0.07910199999999999,0.0,0.0,0.00293,0.0,0.012695,0.0,0.0,0.023438,0.025391,0.022461000000000002
91,0.073242,0.027344,0.028319999999999998,0.003906,0.028319999999999998,0.053711,0.010742,0.011719,0.0,0.006836,0.001953,0.011719,0.018555000000000002,0.0,0.0,0.0,0.036133,0.012695,0.011719,0.028319999999999998,0.0,0.0,0.0,0.001953,0.023438,0.0,0.016602000000000002,0.004883,0.00293,0.045898,0.003906,0.0,0.000977,0.09668,0.038086,0.0,0.0,0.05859400000000001,0.011719,0.027344,0.0,0.0,0.003906,0.026367,0.001953,0.07714800000000001,0.001953,0.019531,0.001953,0.0,0.0,0.0,0.0,0.004883,0.053711,0.0,0.037108999999999996,0.0,0.000977,0.0,0.0,0.003906,0.0,0.068359
13,0.009766,0.001953,0.022461000000000002,0.003906,0.0,0.001953,0.014648,0.008789,0.003906,0.0,0.050781,0.0,0.0,0.030273,0.0,0.0,0.0,0.000977,0.0058590000000000005,0.009766,0.0,0.047852,0.012695,0.0,0.026367,0.000977,0.000977,0.0,0.091797,0.009766,0.07910199999999999,0.006836,0.0,0.0,0.001953,0.0,0.0,0.022461000000000002,0.011719,0.00293,0.0,0.00293,0.030273,0.003906,0.014648,0.00293,0.09668,0.0,0.025391,0.11133,0.021484,0.020508000000000002,0.011719,0.024413999999999998,0.0,0.001953,0.023438,0.001953,0.055664,0.0,0.0,0.001953,0.007812,0.060547000000000004
34,0.003906,0.006836,0.012695,0.0,0.053711,0.018555000000000002,0.0,0.025391,0.022461000000000002,0.0,0.0,0.18555,0.003906,0.0,0.0,0.0,0.019531,0.003906,0.0,0.029297000000000004,0.0,0.0,0.001953,0.0,0.00293,0.0,0.008789,0.012695,0.0,0.010742,0.0,0.0,0.0,0.043945,0.013672,0.0,0.0,0.012695,0.000977,0.0,0.000977,0.0,0.000977,0.021484,0.003906,0.044922000000000004,0.0,0.095703,0.0,0.0,0.0,0.0,0.0,0.0,0.31934,0.0,0.006836,0.0,0.0,0.0,0.0,0.0,0.0,0.011719
15,0.000977,0.007812,0.0,0.007812,0.0,0.009766,0.012695,0.011719,0.007812,0.000977,0.038086,0.0,0.0058590000000000005,0.041992,0.004883,0.0,0.003906,0.017578,0.032227,0.008789,0.0,0.11914000000000001,0.014648,0.049805,0.010742,0.044922000000000004,0.001953,0.0,0.047852,0.007812,0.012695,0.059570000000000005,0.003906,0.0,0.007812,0.003906,0.009766,0.0,0.001953,0.006836,0.0,0.006836,0.00293,0.0,0.008789,0.0,0.017578,0.0,0.023438,0.048827999999999996,0.041992,0.016602000000000002,0.030273,0.022461000000000002,0.0,0.033202999999999996,0.003906,0.013672,0.047852,0.010742,0.0,0.038086,0.015625,0.000977
32,0.026367,0.008789,0.007812,0.003906,0.081055,0.0,0.022461000000000002,0.026367,0.017578,0.001953,0.007812,0.064453,0.000977,0.0,0.0,0.0,0.014648,0.0,0.001953,0.009766,0.0,0.0,0.019531,0.001953,0.0058590000000000005,0.000977,0.011719,0.008789,0.008789,0.003906,0.004883,0.0,0.000977,0.070312,0.010742,0.0,0.0,0.060547000000000004,0.007812,0.021484,0.0,0.0,0.007812,0.035156,0.046875,0.010742,0.006836,0.045898,0.000977,0.010742,0.0,0.0,0.0058590000000000005,0.004883,0.21289,0.0,0.052734,0.00293,0.008789,0.0,0.0,0.0,0.0,0.012695
11,0.003906,0.001953,0.001953,0.013672,0.036133,0.000977,0.009766,0.013672,0.014648,0.004883,0.0,0.0,0.009766,0.010742,0.0,0.0,0.009766,0.000977,0.013672,0.0058590000000000005,0.0,0.0,0.030273,0.0058590000000000005,0.015625,0.0,0.11231,0.0,0.00293,0.008789,0.009766,0.0,0.0,0.037108999999999996,0.007812,0.0,0.0,0.021484,0.045898,0.024413999999999998,0.008789,0.00293,0.030273,0.18457,0.03125,0.016602000000000002,0.014648,0.015625,0.003906,0.003906,0.0,0.0,0.000977,0.004883,0.12402,0.0,0.017578,0.0,0.003906,0.0,0.0,0.0,0.008789,0.052734
55,0.012695,0.012695,0.007812,0.003906,0.070312,0.015625,0.017578,0.041992,0.017578,0.0,0.000977,0.006836,0.018555000000000002,0.0058590000000000005,0.0,0.000977,0.029297000000000004,0.0,0.00293,0.019531,0.0,0.000977,0.07910199999999999,0.004883,0.00293,0.0,0.008789,0.000977,0.008789,0.014648,0.014648,0.0,0.000977,0.028319999999999998,0.009766,0.0,0.0,0.045898,0.0058590000000000005,0.009766,0.0,0.006836,0.009766,0.023438,0.083008,0.029297000000000004,0.043945,0.048827999999999996,0.013672,0.0058590000000000005,0.0,0.001953,0.001953,0.011719,0.10645,0.0,0.033202999999999996,0.000977,0.010742,0.0,0.0,0.0,0.035156,0.011719
43,0.032227,0.003906,0.0,0.025391,0.0,0.0,0.001953,0.0,0.0,0.20995999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.008789,0.0,0.0,0.0,0.00293,0.007812,0.049805,0.0,0.10742,0.004883,0.015625,0.0,0.006836,0.0,0.039062,0.0058590000000000005,0.0,0.0,0.012695,0.0,0.036133,0.037108999999999996,0.19238,0.0,0.0,0.071289,0.013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049805,0.001953,0.003906,0.0,0.000977,0.013672,0.022461000000000002,0.0,0.0,0.0,0.0,0.019531
79,0.004883,0.001953,0.03418,0.000977,0.06640599999999999,0.0,0.004883,0.040039,0.000977,0.000977,0.009766,0.041016000000000004,0.019531,0.003906,0.006836,0.003906,0.0,0.003906,0.0058590000000000005,0.022461000000000002,0.017578,0.022461000000000002,0.003906,0.001953,0.011719,0.003906,0.000977,0.053711,0.012695,0.016602000000000002,0.00293,0.083008,0.0,0.026367,0.023438,0.049805,0.001953,0.020508000000000002,0.001953,0.0,0.0,0.017578,0.000977,0.000977,0.006836,0.036133,0.003906,0.0625,0.020508000000000002,0.012695,0.008789,0.001953,0.0,0.003906,0.059570000000000005,0.019531,0.016602000000000002,0.000977,0.020508000000000002,0.000977,0.043945,0.015625,0.004883,0.012695
3,0.000977,0.014648,0.015625,0.03125,0.03125,0.0,0.000977,0.020508000000000002,0.003906,0.008789,0.0,0.035156,0.003906,0.0,0.0,0.0,0.00293,0.022461000000000002,0.000977,0.007812,0.0,0.0,0.026367,0.015625,0.013672,0.0,0.055664,0.010742,0.000977,0.001953,0.0058590000000000005,0.0,0.060547000000000004,0.008789,0.003906,0.0,0.013672,0.010742,0.025391,0.00293,0.14745999999999998,0.0,0.080078,0.11719,0.013672,0.009766,0.021484,0.013672,0.000977,0.0,0.0,0.0,0.029297000000000004,0.0,0.07421900000000001,0.0,0.016602000000000002,0.00293,0.003906,0.0,0.0,0.001953,0.000977,0.007812
61,0.0,0.056641,0.0,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0058590000000000005,0.15332,0.000977,0.0,0.0,0.13672,0.009766,0.0,0.0625,0.0,0.0,0.0,0.0,0.078125,0.0,0.019531,0.0,0.0,0.0,0.081055,0.0,0.0,0.006836,0.0,0.0,0.0,0.0,0.009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203099999999999,0.25098000000000004,0.0,0.0,0.0,0.0058590000000000005,0.036133,0.0,0.0,0.0,0.0,0.0
93,0.003906,0.006836,0.007812,0.09082,0.00293,0.0,0.001953,0.015625,0.0,0.028319999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.025391,0.030273,0.018555000000000002,0.012695,0.0,0.0,0.041016000000000004,0.044922000000000004,0.054688,0.009766,0.060547000000000004,0.001953,0.0058590000000000005,0.00293,0.006836,0.0,0.0625,0.0058590000000000005,0.006836,0.0,0.020508000000000002,0.007812,0.051758000000000005,0.036133,0.020508000000000002,0.0,0.091797,0.009766,0.067383,0.0,0.03418,0.0,0.0,0.0,0.0,0.0,0.033202999999999996,0.006836,0.0,0.0,0.035156,0.001953,0.009766,0.0,0.0,0.003906,0.0,0.020508000000000002
65,0.069336,0.024413999999999998,0.000977,0.001953,0.001953,0.0,0.076172,0.006836,0.0,0.012695,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,0.004883,0.012695,0.006836,0.0,0.0,0.022461000000000002,0.0,0.008789,0.0,0.0058590000000000005,0.019531,0.0,0.0,0.000977,0.0,0.0,0.11133,0.0,0.0,0.0,0.14355,0.009766,0.019531,0.0,0.0,0.014648,0.001953,0.054688,0.13184,0.05859400000000001,0.012695,0.0,0.0,0.0,0.0,0.004883,0.003906,0.017578,0.0,0.067383,0.0,0.013672,0.0,0.0,0.0,0.0,0.054688
99,0.009766,0.006836,0.001953,0.044922000000000004,0.0,0.010742,0.016602000000000002,0.0,0.046875,0.040039,0.007812,0.0,0.0,0.011719,0.0,0.0,0.006836,0.0,0.060547000000000004,0.00293,0.0,0.0,0.003906,0.0,0.012695,0.038086,0.072266,0.0058590000000000005,0.015625,0.000977,0.054688,0.0,0.000977,0.001953,0.0058590000000000005,0.0,0.001953,0.00293,0.042969,0.032227,0.06640599999999999,0.0,0.047852,0.055664,0.000977,0.006836,0.014648,0.000977,0.014648,0.004883,0.0,0.0,0.020508000000000002,0.087891,0.000977,0.0,0.000977,0.000977,0.027344,0.0,0.0,0.028319999999999998,0.000977,0.05859400000000001
65,0.21581999999999998,0.003906,0.003906,0.007812,0.0,0.0,0.14355,0.007812,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022461000000000002,0.0058590000000000005,0.013672,0.0,0.0,0.014648,0.0,0.009766,0.0,0.013672,0.0058590000000000005,0.0,0.000977,0.0,0.0,0.0,0.028319999999999998,0.0,0.0,0.0,0.061523,0.05859400000000001,0.052734,0.0,0.0,0.017578,0.011719,0.050781,0.026367,0.047852,0.001953,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.056641,0.0,0.00293,0.0,0.0,0.0,0.0,0.06543
60,0.0,0.009766,0.040039,0.000977,0.09082,0.0,0.000977,0.053711,0.003906,0.0,0.004883,0.029297000000000004,0.017578,0.008789,0.0,0.008789,0.017578,0.03418,0.0,0.033202999999999996,0.008789,0.018555000000000002,0.011719,0.008789,0.000977,0.0,0.0,0.052734,0.036133,0.023438,0.018555000000000002,0.030273,0.0,0.0058590000000000005,0.046875,0.044922000000000004,0.0,0.022461000000000002,0.007812,0.0,0.0,0.019531,0.0,0.0,0.015625,0.028319999999999998,0.008789,0.10352,0.019531,0.023438,0.003906,0.014648,0.000977,0.0,0.015625,0.003906,0.008789,0.001953,0.017578,0.0,0.010742,0.000977,0.004883,0.004883
59,0.0,0.000977,0.0,0.0058590000000000005,0.0,0.0,0.000977,0.0,0.000977,0.010742,0.088867,0.0,0.0,0.023438,0.098633,0.0,0.00293,0.0,0.021484,0.0,0.0,0.041016000000000004,0.001953,0.008789,0.0,0.13379000000000002,0.011719,0.0,0.006836,0.0,0.019531,0.0,0.016602000000000002,0.0,0.0,0.0,0.047852,0.0,0.003906,0.006836,0.001953,0.003906,0.001953,0.001953,0.0,0.0,0.001953,0.0,0.0058590000000000005,0.024413999999999998,0.035156,0.0,0.018555000000000002,0.009766,0.0,0.006836,0.0,0.053711,0.000977,0.099609,0.0,0.16992000000000002,0.009766,0.0
60,0.0,0.007812,0.047852,0.0,0.07421900000000001,0.0,0.0058590000000000005,0.070312,0.00293,0.0,0.029297000000000004,0.015625,0.009766,0.010742,0.0,0.000977,0.001953,0.028319999999999998,0.00293,0.027344,0.011719,0.036133,0.020508000000000002,0.00293,0.003906,0.003906,0.0,0.060547000000000004,0.023438,0.033202999999999996,0.019531,0.030273,0.0,0.004883,0.045898,0.040039,0.0,0.012695,0.0,0.000977,0.0,0.0058590000000000005,0.0,0.0,0.004883,0.030273,0.010742,0.078125,0.033202999999999996,0.038086,0.009766,0.039062,0.000977,0.001953,0.010742,0.015625,0.010742,0.0,0.013672,0.0,0.00293,0.000977,0.00293,0.00293
59,0.0,0.000977,0.0,0.027344,0.0,0.009766,0.003906,0.0,0.017578,0.000977,0.06347699999999999,0.0,0.0,0.006836,0.2373,0.0,0.010742,0.0,0.007812,0.000977,0.0,0.010742,0.0,0.016602000000000002,0.000977,0.064453,0.000977,0.0,0.021484,0.000977,0.003906,0.0,0.011719,0.001953,0.0,0.0,0.030273,0.00293,0.004883,0.008789,0.001953,0.0,0.007812,0.0,0.001953,0.0,0.006836,0.0,0.020508000000000002,0.036133,0.040039,0.0,0.037108999999999996,0.001953,0.0,0.001953,0.00293,0.07421900000000001,0.010742,0.10156,0.0,0.085938,0.0,0.0
94,0.018555000000000002,0.00293,0.012695,0.011719,0.000977,0.000977,0.044922000000000004,0.017578,0.001953,0.0058590000000000005,0.044922000000000004,0.0,0.007812,0.006836,0.0,0.003906,0.000977,0.001953,0.017578,0.014648,0.0,0.061523,0.001953,0.000977,0.016602000000000002,0.016602000000000002,0.004883,0.008789,0.036133,0.013672,0.038086,0.033202999999999996,0.000977,0.006836,0.0058590000000000005,0.004883,0.0,0.053711,0.027344,0.025391,0.001953,0.004883,0.022461000000000002,0.0058590000000000005,0.006836,0.018555000000000002,0.048827999999999996,0.000977,0.009766,0.038086,0.053711,0.007812,0.007812,0.021484,0.000977,0.019531,0.018555000000000002,0.006836,0.028319999999999998,0.0,0.0,0.053711,0.011719,0.037108999999999996
