target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
97,0.025391,0.026367,0.00293,0.008789,0.001953,0.019531,0.060547000000000004,0.000977,0.027344,0.001953,0.0,0.0,0.029297000000000004,0.026367,0.0,0.0,0.014648,0.037108999999999996,0.059570000000000005,0.006836,0.0,0.003906,0.03418,0.004883,0.036133,0.003906,0.001953,0.026367,0.026367,0.022461000000000002,0.021484,0.0,0.0,0.008789,0.003906,0.0,0.0,0.021484,0.007812,0.026367,0.0,0.001953,0.006836,0.001953,0.072266,0.019531,0.056641,0.0,0.023438,0.010742,0.000977,0.0,0.006836,0.041992,0.0,0.001953,0.064453,0.00293,0.038086,0.0,0.0,0.003906,0.027344,0.018555000000000002
82,0.0,0.001953,0.0,0.09668,0.0,0.026367,0.004883,0.0,0.010742,0.09472699999999999,0.022461000000000002,0.0,0.000977,0.0,0.015625,0.0,0.012695,0.0,0.05859400000000001,0.000977,0.0,0.000977,0.000977,0.039062,0.008789,0.043945,0.0,0.0,0.00293,0.006836,0.011719,0.0,0.16895,0.0,0.004883,0.0,0.087891,0.000977,0.006836,0.085938,0.000977,0.0,0.006836,0.0,0.0,0.0,0.004883,0.0,0.020508000000000002,0.009766,0.004883,0.0,0.048827999999999996,0.010742,0.0,0.0,0.0,0.032227,0.012695,0.013672,0.0,0.016602000000000002,0.0,0.0
79,0.016602000000000002,0.00293,0.024413999999999998,0.000977,0.051758000000000005,0.0,0.007812,0.038086,0.001953,0.0,0.0058590000000000005,0.045898,0.012695,0.006836,0.0,0.014648,0.001953,0.000977,0.010742,0.022461000000000002,0.010742,0.037108999999999996,0.004883,0.0,0.0,0.000977,0.001953,0.024413999999999998,0.025391,0.019531,0.0058590000000000005,0.055664,0.0,0.027344,0.025391,0.021484,0.0,0.011719,0.00293,0.0058590000000000005,0.0,0.019531,0.001953,0.003906,0.00293,0.045898,0.014648,0.07421900000000001,0.019531,0.016602000000000002,0.007812,0.012695,0.001953,0.007812,0.15527,0.010742,0.001953,0.000977,0.025391,0.0,0.014648,0.003906,0.007812,0.001953
87,0.007812,0.000977,0.0,0.055664,0.0,0.003906,0.011719,0.0,0.007812,0.10645,0.016602000000000002,0.0,0.009766,0.024413999999999998,0.0,0.007812,0.0,0.0,0.06347699999999999,0.00293,0.0,0.018555000000000002,0.0,0.008789,0.020508000000000002,0.029297000000000004,0.003906,0.0,0.018555000000000002,0.013672,0.03125,0.0,0.086914,0.0,0.007812,0.0,0.03125,0.0,0.032227,0.10937999999999999,0.03125,0.004883,0.013672,0.001953,0.000977,0.0,0.007812,0.0,0.018555000000000002,0.012695,0.003906,0.013672,0.037108999999999996,0.03125,0.0,0.0,0.0,0.008789,0.016602000000000002,0.0,0.0,0.024413999999999998,0.037108999999999996,0.003906
84,0.061523,0.004883,0.0058590000000000005,0.015625,0.001953,0.003906,0.024413999999999998,0.000977,0.014648,0.06543,0.0,0.0,0.015625,0.016602000000000002,0.0,0.004883,0.004883,0.0,0.06543,0.0,0.0,0.0,0.004883,0.020508000000000002,0.006836,0.007812,0.13379000000000002,0.0,0.004883,0.013672,0.006836,0.0,0.011719,0.010742,0.013672,0.0,0.003906,0.004883,0.048827999999999996,0.053711,0.019531,0.00293,0.026367,0.11621,0.003906,0.00293,0.007812,0.0,0.019531,0.007812,0.0,0.003906,0.004883,0.029297000000000004,0.00293,0.0,0.003906,0.000977,0.018555000000000002,0.0,0.0,0.0,0.042969,0.032227
83,0.004883,0.001953,0.041992,0.001953,0.033202999999999996,0.0,0.008789,0.032227,0.000977,0.000977,0.008789,0.0,0.017578,0.006836,0.0,0.003906,0.0,0.012695,0.001953,0.030273,0.0,0.015625,0.0058590000000000005,0.00293,0.025391,0.000977,0.000977,0.064453,0.0058590000000000005,0.032227,0.00293,0.084961,0.0,0.027344,0.036133,0.095703,0.0,0.043945,0.010742,0.004883,0.0,0.023438,0.011719,0.0,0.012695,0.025391,0.020508000000000002,0.013672,0.03125,0.008789,0.010742,0.017578,0.003906,0.010742,0.009766,0.042969,0.004883,0.00293,0.028319999999999998,0.0,0.020508000000000002,0.000977,0.000977,0.028319999999999998
83,0.006836,0.000977,0.039062,0.0,0.03418,0.0,0.023438,0.042969,0.000977,0.0,0.009766,0.012695,0.007812,0.0058590000000000005,0.0,0.000977,0.0,0.004883,0.001953,0.022461000000000002,0.004883,0.033202999999999996,0.00293,0.0,0.013672,0.0,0.000977,0.052734,0.010742,0.023438,0.007812,0.053711,0.0,0.028319999999999998,0.025391,0.068359,0.0,0.054688,0.000977,0.004883,0.0,0.003906,0.003906,0.004883,0.004883,0.06347699999999999,0.021484,0.053711,0.023438,0.016602000000000002,0.013672,0.012695,0.0,0.0058590000000000005,0.052734,0.024413999999999998,0.023438,0.000977,0.025391,0.0,0.017578,0.000977,0.000977,0.023438
55,0.007812,0.041992,0.014648,0.014648,0.098633,0.041016000000000004,0.012695,0.052734,0.0058590000000000005,0.000977,0.0,0.019531,0.027344,0.001953,0.0,0.0,0.035156,0.051758000000000005,0.014648,0.024413999999999998,0.0,0.001953,0.027344,0.009766,0.014648,0.0,0.000977,0.012695,0.000977,0.023438,0.011719,0.0,0.0,0.020508000000000002,0.010742,0.0,0.0,0.042969,0.009766,0.017578,0.0,0.0,0.012695,0.001953,0.050781,0.037108999999999996,0.036133,0.033202999999999996,0.009766,0.0,0.0,0.0,0.003906,0.009766,0.042969,0.0,0.056641,0.003906,0.015625,0.0,0.0,0.0,0.0,0.014648
90,0.0,0.0058590000000000005,0.0,0.014648,0.0,0.043945,0.0,0.0,0.072266,0.004883,0.009766,0.0,0.001953,0.017578,0.001953,0.0,0.019531,0.0,0.010742,0.000977,0.0,0.0,0.009766,0.078125,0.016602000000000002,0.1416,0.0,0.0,0.012695,0.000977,0.004883,0.0,0.052734,0.0,0.0,0.0,0.12012,0.0,0.001953,0.022461000000000002,0.000977,0.0,0.003906,0.0,0.0058590000000000005,0.0,0.003906,0.0,0.041016000000000004,0.022461000000000002,0.001953,0.0,0.042969,0.00293,0.0,0.0,0.0,0.067383,0.040039,0.026367,0.0,0.07421900000000001,0.0,0.0
71,0.000977,0.007812,0.049805,0.0,0.09375,0.0,0.001953,0.070312,0.0,0.0,0.003906,0.029297000000000004,0.021484,0.0,0.0,0.029297000000000004,0.000977,0.039062,0.000977,0.023438,0.044922000000000004,0.048827999999999996,0.021484,0.0,0.004883,0.0,0.0,0.075195,0.029297000000000004,0.015625,0.009766,0.040039,0.0,0.010742,0.016602000000000002,0.0,0.0,0.036133,0.000977,0.001953,0.0,0.026367,0.00293,0.0,0.027344,0.025391,0.017578,0.046875,0.008789,0.026367,0.001953,0.00293,0.001953,0.004883,0.012695,0.000977,0.028319999999999998,0.0,0.015625,0.0,0.004883,0.001953,0.006836,0.0058590000000000005
39,0.055664,0.013672,0.021484,0.001953,0.027344,0.030273,0.03418,0.054688,0.022461000000000002,0.006836,0.0,0.0,0.003906,0.0,0.0,0.0,0.029297000000000004,0.018555000000000002,0.0058590000000000005,0.026367,0.0,0.0,0.009766,0.0,0.022461000000000002,0.0,0.049805,0.025391,0.0,0.040039,0.006836,0.0,0.0,0.036133,0.013672,0.0,0.0,0.078125,0.026367,0.012695,0.001953,0.0,0.021484,0.054688,0.029297000000000004,0.023438,0.020508000000000002,0.001953,0.0,0.0,0.0,0.0,0.0,0.00293,0.033202999999999996,0.0,0.046875,0.0,0.007812,0.0,0.0,0.0,0.0,0.08203099999999999
40,0.009766,0.015625,0.0058590000000000005,0.000977,0.11327999999999999,0.0,0.018555000000000002,0.038086,0.012695,0.0,0.000977,0.067383,0.000977,0.0,0.0,0.0,0.041016000000000004,0.000977,0.010742,0.018555000000000002,0.0,0.0,0.084961,0.0,0.004883,0.0,0.000977,0.0,0.007812,0.003906,0.016602000000000002,0.0,0.0,0.039062,0.00293,0.0,0.0,0.0625,0.001953,0.013672,0.0,0.0,0.001953,0.0058590000000000005,0.070312,0.022461000000000002,0.025391,0.047852,0.000977,0.00293,0.0,0.0,0.001953,0.015625,0.13867000000000002,0.0,0.053711,0.0,0.004883,0.0,0.0,0.0,0.0,0.012695
78,0.0,0.001953,0.0,0.001953,0.0,0.003906,0.0,0.0,0.009766,0.000977,0.08984400000000001,0.0,0.0,0.044922000000000004,0.061523,0.0,0.000977,0.0,0.020508000000000002,0.0,0.0,0.024413999999999998,0.006836,0.021484,0.0,0.053711,0.0,0.0,0.003906,0.000977,0.010742,0.015625,0.000977,0.0,0.0,0.001953,0.009766,0.0,0.0,0.00293,0.0,0.000977,0.0,0.0,0.020508000000000002,0.0,0.001953,0.0,0.029297000000000004,0.007812,0.17969000000000002,0.043945,0.013672,0.036133,0.0,0.11523,0.0,0.016602000000000002,0.0058590000000000005,0.010742,0.0,0.10352,0.024413999999999998,0.0
80,0.024413999999999998,0.014648,0.004883,0.023438,0.000977,0.000977,0.001953,0.006836,0.001953,0.10254,0.026367,0.0,0.001953,0.0,0.00293,0.0,0.040039,0.000977,0.033202999999999996,0.016602000000000002,0.0,0.001953,0.008789,0.018555000000000002,0.030273,0.036133,0.09668,0.000977,0.013672,0.0058590000000000005,0.008789,0.0,0.024413999999999998,0.000977,0.003906,0.0,0.012695,0.00293,0.052734,0.032227,0.087891,0.0,0.024413999999999998,0.041992,0.011719,0.0,0.0058590000000000005,0.0,0.010742,0.004883,0.0058590000000000005,0.0,0.012695,0.018555000000000002,0.0,0.0,0.001953,0.008789,0.012695,0.000977,0.0,0.035156,0.0,0.059570000000000005
61,0.0,0.056641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013672,0.0,0.006836,0.0,0.0,0.0,0.068359,0.0058590000000000005,0.0,0.23535,0.0,0.0,0.051758000000000005,0.000977,0.28515999999999997,0.0,0.0,0.0,0.0,0.0,0.016602000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018555000000000002,0.13867000000000002,0.0,0.0,0.0,0.036133,0.043945,0.0,0.0,0.018555000000000002,0.0,0.0
34,0.019531,0.017578,0.019531,0.0,0.042969,0.038086,0.00293,0.011719,0.003906,0.0,0.0,0.12109,0.015625,0.0,0.0,0.0,0.014648,0.001953,0.0,0.013672,0.0,0.0,0.000977,0.0,0.001953,0.0,0.009766,0.013672,0.0,0.023438,0.0,0.0,0.0,0.06640599999999999,0.020508000000000002,0.0,0.0,0.013672,0.00293,0.000977,0.0,0.0,0.001953,0.038086,0.0,0.064453,0.0,0.052734,0.0,0.0,0.0,0.0,0.0,0.0,0.35352,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.009766
36,0.0,0.000977,0.0,0.001953,0.10059,0.0,0.014648,0.044922000000000004,0.0,0.0,0.054688,0.41308999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.014648,0.009766,0.0,0.015625,0.001953,0.0,0.0,0.020508000000000002,0.0,0.0,0.013672,0.0,0.023438,0.0,0.000977,0.004883,0.0,0.0,0.0,0.015625,0.000977,0.001953,0.0,0.0,0.000977,0.0,0.003906,0.000977,0.016602000000000002,0.025391,0.0,0.047852,0.007812,0.0,0.003906,0.033202999999999996,0.06543,0.0,0.000977,0.0,0.011719,0.0,0.0,0.026367,0.0,0.0
42,0.008789,0.0058590000000000005,0.0058590000000000005,0.020508000000000002,0.00293,0.010742,0.008789,0.007812,0.022461000000000002,0.011719,0.036133,0.0,0.001953,0.015625,0.0,0.0,0.011719,0.0,0.011719,0.021484,0.0,0.042969,0.006836,0.0,0.009766,0.012695,0.07714800000000001,0.0,0.060547000000000004,0.004883,0.042969,0.0,0.003906,0.008789,0.011719,0.0,0.00293,0.007812,0.03418,0.003906,0.017578,0.0,0.047852,0.125,0.001953,0.004883,0.041016000000000004,0.0,0.013672,0.068359,0.003906,0.0,0.010742,0.03418,0.0058590000000000005,0.0,0.000977,0.0,0.035156,0.0,0.0,0.017578,0.003906,0.032227
76,0.036133,0.03125,0.0,0.059570000000000005,0.0,0.0,0.030273,0.0,0.0,0.05859400000000001,0.0,0.0,0.007812,0.0,0.0,0.0,0.047852,0.004883,0.036133,0.012695,0.0,0.0,0.028319999999999998,0.055664,0.027344,0.007812,0.039062,0.0,0.000977,0.027344,0.020508000000000002,0.0,0.025391,0.000977,0.0058590000000000005,0.0,0.016602000000000002,0.0,0.10547000000000001,0.080078,0.032227,0.0,0.041016000000000004,0.000977,0.009766,0.0,0.029297000000000004,0.0,0.001953,0.0,0.0,0.0,0.045898,0.006836,0.0,0.0,0.003906,0.010742,0.027344,0.0,0.0,0.0,0.0,0.023438
30,0.08203099999999999,0.013672,0.004883,0.0,0.014648,0.0,0.022461000000000002,0.038086,0.0,0.0,0.029297000000000004,0.0,0.0,0.0,0.0,0.0,0.023438,0.0058590000000000005,0.00293,0.025391,0.0,0.0,0.001953,0.018555000000000002,0.007812,0.008789,0.010742,0.011719,0.016602000000000002,0.004883,0.008789,0.0,0.0,0.1084,0.019531,0.0,0.0,0.16309,0.009766,0.00293,0.0,0.0,0.033202999999999996,0.008789,0.004883,0.07910199999999999,0.020508000000000002,0.0,0.001953,0.003906,0.00293,0.0,0.010742,0.001953,0.006836,0.0,0.06347699999999999,0.00293,0.004883,0.0,0.0,0.006836,0.0,0.09082
57,0.024413999999999998,0.0,0.017578,0.010742,0.000977,0.0,0.018555000000000002,0.0058590000000000005,0.00293,0.017578,0.039062,0.0,0.023438,0.010742,0.0,0.045898,0.0,0.0,0.023438,0.006836,0.009766,0.010742,0.001953,0.006836,0.006836,0.021484,0.07714800000000001,0.011719,0.022461000000000002,0.017578,0.028319999999999998,0.0,0.0,0.015625,0.017578,0.0058590000000000005,0.003906,0.019531,0.022461000000000002,0.008789,0.008789,0.019531,0.020508000000000002,0.064453,0.001953,0.029297000000000004,0.020508000000000002,0.000977,0.028319999999999998,0.014648,0.001953,0.053711,0.007812,0.038086,0.00293,0.0,0.004883,0.00293,0.009766,0.0,0.001953,0.039062,0.007812,0.06347699999999999
84,0.071289,0.004883,0.000977,0.018555000000000002,0.0,0.012695,0.016602000000000002,0.0,0.03418,0.18164,0.0,0.0,0.0058590000000000005,0.012695,0.000977,0.0,0.012695,0.0,0.0625,0.006836,0.0,0.0,0.004883,0.00293,0.0058590000000000005,0.0058590000000000005,0.07714800000000001,0.0,0.000977,0.006836,0.004883,0.0,0.049805,0.014648,0.008789,0.0,0.009766,0.008789,0.055664,0.059570000000000005,0.043945,0.000977,0.013672,0.054688,0.00293,0.00293,0.006836,0.0,0.017578,0.000977,0.0,0.0,0.004883,0.026367,0.00293,0.0,0.004883,0.003906,0.019531,0.0,0.0,0.0,0.016602000000000002,0.017578
30,0.03125,0.0058590000000000005,0.006836,0.004883,0.042969,0.0,0.007812,0.064453,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.001953,0.022461000000000002,0.011719,0.009766,0.0,0.0,0.03125,0.041016000000000004,0.003906,0.001953,0.006836,0.013672,0.000977,0.0,0.017578,0.0,0.0,0.19530999999999998,0.027344,0.0,0.0,0.10059,0.003906,0.0,0.0,0.0,0.014648,0.023438,0.020508000000000002,0.13574,0.020508000000000002,0.007812,0.0,0.0,0.0,0.0,0.007812,0.006836,0.045898,0.0,0.016602000000000002,0.0,0.000977,0.0,0.0,0.000977,0.0,0.042969
5,0.006836,0.0,0.0,0.0,0.1543,0.0,0.004883,0.016602000000000002,0.0,0.0,0.0,0.37890999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.0,0.0,0.039062,0.0,0.0,0.003906,0.0,0.000977,0.0,0.0,0.023438,0.0,0.0,0.016602000000000002,0.0,0.0,0.0,0.067383,0.0,0.009766,0.0,0.0,0.0,0.0,0.047852,0.032227,0.0058590000000000005,0.012695,0.0,0.0,0.0,0.0,0.0,0.026367,0.021484,0.0,0.11815999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.004883
84,0.059570000000000005,0.00293,0.001953,0.035156,0.0,0.018555000000000002,0.024413999999999998,0.0,0.014648,0.23633,0.0,0.0,0.008789,0.00293,0.000977,0.0,0.0058590000000000005,0.001953,0.084961,0.000977,0.0,0.000977,0.012695,0.006836,0.008789,0.008789,0.035156,0.0,0.0058590000000000005,0.006836,0.004883,0.0,0.046875,0.004883,0.0058590000000000005,0.0,0.007812,0.00293,0.053711,0.084961,0.019531,0.001953,0.025391,0.009766,0.011719,0.0,0.003906,0.0,0.020508000000000002,0.00293,0.000977,0.0,0.016602000000000002,0.019531,0.003906,0.0,0.003906,0.007812,0.017578,0.0,0.0,0.001953,0.023438,0.010742
24,0.012695,0.004883,0.03125,0.0,0.036133,0.001953,0.045898,0.033202999999999996,0.004883,0.0,0.0,0.003906,0.001953,0.015625,0.0,0.000977,0.000977,0.003906,0.020508000000000002,0.019531,0.0,0.007812,0.05859400000000001,0.0,0.0,0.0,0.000977,0.088867,0.072266,0.00293,0.085938,0.0,0.0,0.00293,0.003906,0.0,0.0,0.048827999999999996,0.0,0.004883,0.0,0.003906,0.000977,0.0,0.051758000000000005,0.024413999999999998,0.052734,0.06347699999999999,0.00293,0.049805,0.0,0.009766,0.000977,0.037108999999999996,0.0,0.0,0.060547000000000004,0.0,0.007812,0.0,0.0,0.0,0.014648,0.00293
62,0.016602000000000002,0.017578,0.016602000000000002,0.0,0.017578,0.09472699999999999,0.016602000000000002,0.025391,0.0,0.000977,0.0,0.0,0.095703,0.0,0.0,0.00293,0.008789,0.030273,0.0,0.009766,0.0,0.0,0.011719,0.0,0.014648,0.0,0.028319999999999998,0.038086,0.0,0.032227,0.0,0.0,0.0,0.027344,0.039062,0.0,0.0,0.080078,0.004883,0.000977,0.008789,0.00293,0.007812,0.041016000000000004,0.070312,0.048827999999999996,0.012695,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.006836,0.0,0.069336,0.0,0.0,0.0,0.0,0.0,0.041992,0.056641
91,0.10254,0.017578,0.015625,0.0058590000000000005,0.004883,0.073242,0.057616999999999995,0.010742,0.008789,0.014648,0.0,0.0,0.038086,0.0,0.0,0.0,0.028319999999999998,0.0,0.001953,0.024413999999999998,0.0,0.0,0.001953,0.0,0.030273,0.0,0.028319999999999998,0.003906,0.0,0.06347699999999999,0.0,0.0,0.0,0.064453,0.025391,0.0,0.0,0.050781,0.052734,0.028319999999999998,0.000977,0.0,0.018555000000000002,0.021484,0.001953,0.043945,0.017578,0.001953,0.0,0.0,0.0,0.0,0.0,0.001953,0.008789,0.0,0.028319999999999998,0.0,0.003906,0.0,0.0,0.0,0.0,0.09668
6,0.00293,0.018555000000000002,0.03418,0.0,0.083008,0.0,0.00293,0.061523,0.027344,0.0,0.0,0.12402,0.00293,0.053711,0.0,0.0,0.03125,0.0,0.011719,0.041992,0.0,0.006836,0.020508000000000002,0.0,0.0,0.0,0.000977,0.007812,0.022461000000000002,0.014648,0.0058590000000000005,0.0,0.0,0.011719,0.024413999999999998,0.0,0.0,0.009766,0.0,0.0,0.0,0.0,0.000977,0.0058590000000000005,0.009766,0.035156,0.00293,0.12012,0.010742,0.016602000000000002,0.0,0.008789,0.0,0.003906,0.14063,0.0,0.004883,0.0,0.008789,0.0,0.0,0.0,0.0,0.009766
71,0.003906,0.010742,0.03418,0.0,0.051758000000000005,0.0058590000000000005,0.011719,0.050781,0.012695,0.000977,0.0,0.020508000000000002,0.03125,0.017578,0.0,0.017578,0.012695,0.053711,0.008789,0.030273,0.0,0.009766,0.022461000000000002,0.0,0.000977,0.0,0.0,0.047852,0.019531,0.029297000000000004,0.014648,0.008789,0.0,0.019531,0.029297000000000004,0.00293,0.0,0.048827999999999996,0.001953,0.0,0.0,0.010742,0.00293,0.0,0.03125,0.048827999999999996,0.027344,0.047852,0.009766,0.017578,0.0,0.026367,0.001953,0.011719,0.016602000000000002,0.0,0.061523,0.0,0.006836,0.0,0.0,0.0,0.038086,0.009766
76,0.015625,0.087891,0.003906,0.044922000000000004,0.0,0.037108999999999996,0.030273,0.0,0.0,0.021484,0.0,0.0,0.038086,0.0,0.0,0.0,0.098633,0.018555000000000002,0.017578,0.028319999999999998,0.0,0.0,0.048827999999999996,0.004883,0.03125,0.0,0.014648,0.0,0.0,0.047852,0.004883,0.0,0.001953,0.0,0.019531,0.0,0.0,0.0058590000000000005,0.056641,0.060547000000000004,0.004883,0.0,0.049805,0.0,0.039062,0.0,0.06543,0.0,0.003906,0.0,0.0,0.0,0.012695,0.004883,0.0,0.0,0.019531,0.0,0.038086,0.0,0.0,0.0,0.0,0.022461000000000002
